node,namespace,workload_type,pod_count,cpu_usage_percent,memory_usage_percent,disk_usage_percent,network_receive_bytes,network_transmit_bytes,pod_restart_count,pod_ready_percent,node_ready_status,api_server_latency_ms,etcd_latency_ms,scheduler_latency_ms,container_runtime_errors,kubelet_rpc_rate,pvc_usage_percent,time_of_day,day_of_week,is_weekend,cluster_age_days,timestamp,issue_type
node-004,kube-system,job,15.88561679694237,32.8545949529634,66.82648553517309,65.04234703052526,8321906.840653647,7422408.488943657,2.1778178877359315,99.07316606446251,1,284.6342467443821,250.69431665246537,4.238141349838246,-0.009548223252537232,91.61746404611517,30.959189529649965,3.730009067623824,1,1,222.67087903473885,2025-03-28 18:46:09.595296,etcd_high_latency
node-006,kube-system,deployment,13.53993991986964,31.373716767863094,48.73289650062247,53.235593782920795,2081320.436650779,2609019.603830435,0.0,99.09285732567123,1,15.350819732052097,11.018352133497363,-5.804110610595199,1.0231225402498787,27.03794266310919,62.07462891964514,11.406488601772583,5,0,120.094120485667,2025-03-28 19:01:09.595296,None
node-003,messaging,job,37.49911007835274,13.346022819228745,64.08250208652514,62.23589808075923,7224532.003026399,7180634.901800963,0.9609184117436781,99.25439941262184,1,40.89089386554659,4.1782627394602665,23.97174157486036,-0.06004355488786234,48.68573120891162,39.02267712430863,20.429553327682676,4,0,246.94580408948042,2025-03-28 19:16:09.595296,None
node-005,app-dev,job,12.121947584075702,81.83801186879128,26.571083886395776,51.87771495843057,8214658.65625834,1829865.3437172794,1.0421060456207398,97.72683402410223,1,143.0454890898013,1.614445882289934,58.03160234848833,1.0168410175948128,63.631218697014084,70.0730367994185,9.321323350575181,4,0,289.87859743011137,2025-03-28 19:31:09.595296,cpu_throttling
node-001,messaging,deployment,19.462423103221028,59.727356726630255,47.26422787332822,71.08905911997786,7418726.103630805,4398436.678161963,0.9526478320024182,64.97946834118885,1,27.727889355913064,4.671840585322251,584.519463370545,0.023520233732855358,6.334290282040757,44.955344356939534,11.855536547568898,0,0,125.02960756411437,2025-03-28 19:46:09.595296,scheduler_failure
node-012,app-staging,job,17.46456947863529,53.86353128418112,48.40662300200532,30.182143528405298,6738573.461177462,6729355.48147603,1.7289314692730617,99.34179436903268,1,39.162375598291334,4.1044489051172945,15.819983874842766,0.0005805067693222194,36.52419618420454,21.396604764506655,13.99584188475591,4,0,71.77266185988672,2025-03-28 20:01:09.595296,None
node-011,default,deployment,49.26562986622203,33.54886354258815,26.53640063672057,53.93178867301749,5601667.872671794,3825024.4423791044,0.9759357307458748,97.20663567034342,1,14.460606696672123,3.4307233579821403,14.811034119651982,-0.09137702088720022,40.0184476800333,56.68478676579791,21.998717292307173,6,1,64.33198108328949,2025-03-28 20:16:09.595296,None
node-017,default,deployment,20.312471393415613,31.787626881059158,21.302461315484596,43.686381762698105,4134416.420429592,4497213.052871244,1.8416044380215397,100.0,1,-9.603124850676132,8.49729363556106,37.40135092591267,0.9437994183889004,11.682503682152014,80.172790494915,18.649639343725898,5,0,104.20405701338615,2025-03-28 20:31:09.595296,None
node-010,database,job,28.172532781702095,51.96681467692714,44.758265698619205,60.97257927962604,4938328.086194338,4374211.363657935,2.4817073211427836,99.8525323670286,1,8.80347303668577,1.618361633780681,17.167923501505996,0.9184729623587135,72.7098734126625,63.13284584269755,22.765891689298982,2,0,49.94328540452607,2025-03-28 20:46:09.595296,None
node-003,monitoring,daemonset,30.182057883125328,38.203867952088444,42.471076480519514,41.01789208975774,3981620.545577407,2412581.69613928,1.0620728405754296,98.30659393916984,1,12.509798151708802,8.351585954717235,4.619644461131916,-0.0032552712682010253,72.61446332014684,17.174819565832856,11.40445857379905,0,0,135.92661269918227,2025-03-28 21:01:09.595296,None
node-011,default,cronjob,32.82524438432489,85.65584379677695,56.40731669197789,59.85347822361059,5149706.02795536,5562746.7470582295,1.7466368069775935,98.28191945911608,1,209.16671553078737,3.671229677106171,81.78106088076076,0.9363999635040235,85.62976125479781,13.186513353433586,20.463988321483672,2,0,115.94214833022069,2025-03-28 21:16:09.595296,cpu_throttling
node-014,default,job,37.71171626656342,50.768332732274345,31.55356475435931,68.23492427282845,7996124.06391275,5568545.918940768,0.6164437552523974,99.11233859678566,1,6.412931456598675,6.7691362900774275,14.546294268995167,-0.0773520770652139,36.48070840728632,56.470599586919235,19.586610579077792,0,0,67.58092562170759,2025-03-28 21:31:09.595296,None
node-002,app-prod,deployment,13.550824271201185,41.61200985676337,58.44022207714657,60.425558602252835,8361133.2097434215,3069174.0261976705,0.9124661484939367,98.4487056555563,1,20.136039653480385,-0.39945503591509923,31.52273396120549,-0.07592205674111015,69.96299037753465,68.53895681290325,2.833912916050522,4,0,44.67970685483888,2025-03-28 21:46:09.595296,None
node-008,database,statefulset,19.010497192206216,35.41237729198013,100.0,69.05091013386364,3037032.6590963835,1979617.373179438,9.911464856570548,100.0,1,39.01051861127557,1.7786557202623952,9.241213565833702,0.9420460236786838,71.35650545789949,27.25482575866762,21.66148837138022,2,0,98.03974556730564,2025-03-28 22:01:09.595296,memory_pressure
node-006,database,daemonset,45.326037626494724,15.319798606428169,41.59585873080524,68.16797815621048,2037418.3854409188,2563234.0280845636,0.0,97.74870116392661,1,29.163128985349992,7.718149042556047,10.72403822429343,1.1626222265025508,37.82024290608343,38.37822141599465,17.85880561153377,6,0,111.15591528288802,2025-03-28 22:16:09.595296,None
node-010,monitoring,job,19.446346831822353,27.443548208910006,61.97220360598579,37.043876539167336,8558524.006610507,6123916.717253204,0.8978153260538951,100.0,1,42.33720852382966,9.845339331813845,18.008496362209836,1.0266824130263184,61.59349739641828,17.671988891449455,0.45384497924535144,3,0,174.83684183050917,2025-03-28 22:31:09.595296,None
node-006,messaging,deployment,46.01339981210946,50.99352209860476,44.794321095346774,96.32451944860219,1530976.7362866618,4577613.349024545,4.860365926574102,99.42438108889162,1,5.966525965205352,7.956867978959837,16.383641023338726,1.0041086538312902,54.24722063139597,90.61468552731702,11.055772226236398,3,0,18.826453502428812,2025-03-28 22:46:09.595296,disk_pressure
node-016,monitoring,job,22.395778766280642,14.489158207884133,20.72996697954834,56.17147085980682,10426822.852349857,3980272.964702082,0.0,99.5410519602759,1,38.83733562005477,3.753872846541481,21.21695654213177,1.0167335566041258,86.9229588211108,62.878087476988945,2.4305604657758115,0,1,139.52008780821103,2025-03-28 23:01:09.595296,None
node-015,database,job,36.54109509347632,51.218345312406846,36.272284996788585,40.54927460242002,7372599.626650499,784804.9232166337,1.5221009653051927,100.0,1,7.920603881937533,-0.41147565952962406,12.973144396700647,0.8673109615967882,82.5607962145757,57.9762336209471,17.368013815359085,3,1,164.46720522348747,2025-03-28 23:16:09.595296,None
node-003,database,statefulset,24.983245888328035,26.327806519625057,52.28198865420209,68.8703683943265,1634597.0049513543,6148565.63010779,0.0,98.15616150989433,1,24.10166409193517,9.968387528614183,23.97970636533279,1.0537724062653906,60.82080217742093,57.4747260294692,19.38692598147812,1,0,245.7516441638812,2025-03-28 23:31:09.595296,None
node-001,app-staging,deployment,31.831351487701898,30.134084843051163,57.61320076651747,34.581267032952205,1206393.6507597223,627609.0062520273,3.2696785166399245,97.63197065937588,1,389.6419391093212,6.549662772866371,9.795332195563207,1.0472031861790123,16.84980424922523,44.1450520174174,9.035425297548763,2,0,2.3495231055589643,2025-03-28 23:46:09.595296,api_server_latency
node-006,monitoring,deployment,29.24275119111622,31.56525635411475,34.13539321451149,49.73499832432841,4564682.964976033,3123954.103264404,1.2880826360461985,99.23296182458121,1,40.67309221203229,3.3331086543328046,29.314161828488547,1.026630830313272,64.0265467541627,36.4361692656932,17.14661748860561,2,0,81.53679274098513,2025-03-29 00:01:09.595296,None
node-012,database,statefulset,10.80368855243105,25.579677983585082,35.171851106896305,30.923923161803973,6924820.047010642,5469127.43703406,1.4154709326105706,99.58142308282923,1,44.65610796348061,8.61389968861639,11.123145513759836,0.039376524956812854,85.46106171358457,42.77597383365609,18.373992137592943,0,0,215.21775310000226,2025-03-29 00:16:09.595296,None
node-006,app-dev,cronjob,44.192953170632094,27.444988920963898,27.43414118047356,55.55673637339199,9775676.821148833,6210531.701730693,0.0,97.27706527387278,1,39.44819692247067,1.3301328506512649,4.065992591433044,0.004994745415050538,53.5153468400904,67.66771118776649,21.82088319688993,1,0,300.2538896271234,2025-03-29 00:31:09.595296,None
node-006,app-dev,deployment,42.201581475154164,37.16394593638347,65.11481797768597,57.935883417563225,7910271.781526012,7576515.510078685,1.3684187180202074,98.9088293003013,1,50.38349578174839,5.442190900856594,15.704752653715916,0.9902634873345827,89.84925394318218,67.42354662020152,17.75964690673513,6,0,143.0037521845337,2025-03-29 00:46:09.595296,None
node-010,app-dev,job,16.831102404206742,34.132348431983225,34.21327431326362,63.61393999838294,3067243.299601482,2689224.909805595,0.0,99.71198937186253,1,45.494755340183104,14.686398357760812,32.00359146148335,0.0033722834312130425,16.175064033996154,42.942636122568416,3.319824068389745,3,0,39.41969184245463,2025-03-29 01:01:09.595296,None
node-003,kube-system,statefulset,24.323484378650427,59.63626672451277,59.97983640464114,49.075699534495165,8806473.652226174,1292772.3847344483,2.5922286692856447,99.86720403758464,1,9.993155140567222,11.228326854546363,30.847251754371555,0.8511234552339972,22.724304759499706,42.72363594114208,7.027102231104848,4,0,330.04050182832134,2025-03-29 01:16:09.595296,None
node-008,app-prod,statefulset,29.904904148111008,30.997014746444073,21.01375227943398,36.1691150740043,3015935.127174702,1244198.9341330405,2.1526867853351233,99.31892930136357,1,40.310179309160645,5.381862207436282,3.447397074544794,0.12348084403941538,89.67633641769244,56.059724461447864,4.03828017161888,4,0,219.4819178642293,2025-03-29 01:31:09.595296,None
node-012,kube-system,job,37.78870674452671,31.89469504647727,25.760223970614355,67.76486716832164,1206736.9175695705,3277449.4382250714,0.6646277378327683,99.95014210652005,1,41.43865886125503,2.6400872130494424,1.6609337599214387,0.8903543096999619,22.802249381582232,51.71242743658915,18.850077595099236,5,1,266.0010551922278,2025-03-29 01:46:09.595296,None
node-002,app-staging,statefulset,26.5053708692795,45.789504486997444,67.51304116696471,42.192058476023774,70725387.30342104,65786604.98229543,1.365938357444707,98.75893879313568,1,288.9700902738844,154.33312913909376,3.417553118378999,1.07349547182754,90.60755205697313,19.344236991434098,5.002379095510068,6,1,169.8935987314634,2025-03-29 02:01:09.595296,network_latency
node-004,messaging,job,15.550146406036928,49.22106760594803,41.530445109726664,58.86665017399701,891777.0914235414,5884678.269190644,23.337255232701295,51.43730259803482,1,17.436720240966846,8.982266299135867,13.089799004900875,3.0555657114269374,90.42722950841299,22.123276754342452,10.38497803064034,4,0,161.2052270067395,2025-03-29 02:16:09.595296,pod_crash_loop
node-007,database,statefulset,29.55480508866865,54.56183498963188,61.03188515584896,65.26800252925545,2941965.5422447473,5284697.961271077,0.6241966544612749,100.0,1,35.494720605947094,2.339817590746208,24.561181869366784,0.012758088555824745,53.21215144678792,58.7857016971177,19.29071855813504,6,0,310.6511038077893,2025-03-29 02:31:09.595296,None
node-017,monitoring,statefulset,12.882286748003537,45.18369338858011,42.72456617924857,65.5866012550845,3502828.1953108115,5701374.942244079,1.2167082253120407,99.48962200283488,1,22.85628167454217,2.736197097840636,7.7575654340825135,0.844947298400497,14.20234992489377,51.340707386080666,14.740982017465202,4,1,290.83711719529106,2025-03-29 02:46:09.595296,None
node-019,default,cronjob,2.816366154798676,48.4333240375963,36.10295172608741,40.3111772326853,261980.763161438,3115095.9600977413,12.46650120815294,27.698304661644823,0,33.69124917653982,15.708490228753245,17.20743567255453,0.017069222418551102,61.06039275013461,21.69351562843802,3.3144145876200333,3,0,244.0470354249601,2025-03-29 03:01:09.595296,node_failure
node-008,database,job,29.723531935973135,14.274766135579418,54.449989467713635,53.92204390030206,4156964.153331534,3354639.4495787434,2.139312818343416,99.1299723907148,1,22.856828356252848,5.3400149342789,20.263284368434675,1.1090822582055953,20.40750996193267,68.270184523832,16.292569835496696,3,0,286.8968516920728,2025-03-29 03:16:09.595296,None
node-002,kube-system,job,36.92073954822743,52.149253798022634,44.9478646945096,38.98263741768406,3770674.1062931074,4009053.7909432603,0.7166973500540319,98.77461137015867,1,45.28968339514128,4.373242535725669,11.919170915592591,0.00572667601468803,23.11779254407438,44.66765313195489,18.49120930814557,1,0,367.165048156166,2025-03-29 03:31:09.595296,None
node-010,app-dev,deployment,37.18270996113441,34.17004266763309,24.248436421463797,67.22186595625801,1572521.5904752756,6824379.425645764,0.293918843836313,97.17169064796627,1,25.81503493612105,-2.0754282796968315,14.630111866970125,-0.021091727647873003,17.465284580649026,44.10131225666715,6.328211592928244,6,0,173.13701242858173,2025-03-29 03:46:09.595296,None
node-014,app-prod,job,38.89621204937543,21.000758135354726,32.56291268122633,58.15644415653558,5905263.72515237,7617821.122227804,1.1936072932352604,97.9146393115738,1,10.089543318676444,1.2872345298549006,37.47086364494881,-0.012307477282600265,25.959138588025763,16.907726201654203,6.250420036763183,6,0,194.59089241847494,2025-03-29 04:01:09.595296,None
node-011,monitoring,statefulset,42.126090633653526,81.74364600643558,24.073473564317318,28.798824872197763,6435436.52570129,6557001.950445415,0.9328703106228335,98.27499179412757,1,222.50737733398216,2.538584066781296,52.63496090939587,1.0167400755976688,59.89281213839915,28.8561225463135,6.496467125913682,3,0,6.075876430851926,2025-03-29 04:16:09.595296,cpu_throttling
node-005,database,deployment,46.336138741958166,52.819042269926186,47.68052557249151,58.128010697787055,3382879.3406314924,5283062.0189093,1.8661048541493668,99.92632674012752,1,28.363087926347372,-0.07850422164412985,19.892842891974787,0.8214460766469872,77.42165476966225,36.74814959796002,14.624670800684042,2,0,338.4570034012601,2025-03-29 04:31:09.595296,None
node-007,app-staging,cronjob,36.65224214986704,27.122064888179136,51.692542703307005,63.80207328127291,4530170.1057948135,6781279.674528115,0.19224513178321986,98.25109735646222,1,26.502406678513875,2.2444561632685143,18.05100466913435,0.0364691778464339,90.10226617689437,58.27602864399155,16.731858213265518,4,1,199.68136672078234,2025-03-29 04:46:09.595296,None
node-013,kube-system,deployment,2.582422592772011,27.935109776492588,59.4394850081179,30.972966244112225,75474936.68886882,79420218.17586094,0.0,98.68913111783972,1,370.0575986193881,114.61756840721121,15.540487950841756,0.9380042046862529,89.64871231787863,42.1675686075526,9.897569324814587,3,0,349.21466080603244,2025-03-29 05:01:09.595296,network_latency
node-012,database,statefulset,19.511055067705353,89.52425996556705,43.23643554117393,67.9691584585745,6365812.637828818,3708025.6831273343,0.05871835039663107,98.06270278500809,1,290.0691567425597,7.277951295433282,60.86786786001474,0.02440205054657694,51.0550667149259,28.347481403845872,0.0021466534064833666,1,0,168.6843608196805,2025-03-29 05:16:09.595296,cpu_throttling
node-013,kube-system,job,21.35054398940645,50.536001243487235,29.231397793595864,65.34139561700081,1458359.421081358,5449986.439705033,1.3487174333811853,100.0,1,798.9925591584986,5.219537117901178,18.79112772975328,0.11608892357874633,13.529767599976106,63.63108184517044,5.860046058375817,5,1,32.591139822208866,2025-03-29 05:31:09.595296,api_server_latency
node-003,kube-system,deployment,11.960317956988668,29.798294536824788,54.28741529751013,39.02304642048579,9467110.850444874,4525692.655589734,2.4421616453546657,98.96449878104369,1,28.839719163855555,6.107110179524434,18.409891786344165,0.9633001894046254,89.75137750738087,69.84298761208096,5.269464824694579,1,1,306.214117257834,2025-03-29 05:46:09.595296,None
node-004,app-staging,deployment,2.0352139495173516,48.54781682315291,60.43493469488372,36.35804373239413,4518030.231224651,7620673.644121616,1.8471713834723982,98.78630309390651,1,7.72084887974961,4.32061854033871,22.20677171921462,0.9316176017854396,75.41235657267787,74.61595580410925,3.5643348897976925,6,0,204.78126443406782,2025-03-29 06:01:09.595296,None
node-015,messaging,statefulset,36.51056409590243,37.687045069106254,62.94265648899736,44.874707322205694,6141711.525952293,2398713.91176472,0.0,98.30978830418678,1,35.398247043439795,1.126864850798302,12.274377519715266,1.0048592699064454,38.15640670264479,48.26310045958373,-0.271802755673855,1,1,343.7754511214388,2025-03-29 06:16:09.595296,None
node-015,monitoring,statefulset,12.818341991041715,55.754048717562306,44.54738567803278,63.3635478958808,10202051.206668016,3799727.0728229964,1.7942473993321537,99.77286535245523,1,31.057500848439155,3.282549566572946,-3.3371888832876624,0.10947192292837837,15.19873796174936,17.92522817952839,10.751686241237586,2,0,245.4097739062443,2025-03-29 06:31:09.595296,None
node-012,app-prod,deployment,25.89662984074074,53.860053184197945,49.04453803978498,36.61216154234492,5226927.804767956,922231.3572587075,41.23750752273793,86.68230509503923,1,23.170531892359456,-0.3188081554788068,27.456188073075143,5.017709862834572,58.55089226071502,52.23183586807856,7.662250805606396,5,0,163.06094257665941,2025-03-29 06:46:09.595296,pod_crash_loop
node-020,database,cronjob,14.489049909231245,57.52833231482579,65.89690290820438,56.984248756105785,9574586.909192868,1122794.5490657873,0.0,98.6681672567831,1,32.88714122211729,14.409069961066601,37.028643467599125,0.07190807899563899,53.955044182168656,19.161193559102266,11.207511090620024,4,0,216.81592895134648,2025-03-29 07:01:09.595296,None
node-009,monitoring,job,13.45100855275914,13.479009049933044,43.283245591604754,54.39436990638941,4191824.4346977905,1776679.8256250713,1.3149888281426834,99.48101678661779,1,42.05160700737504,2.042158683326583,9.886085221336439,0.0411420722063974,68.79053984791315,63.566417303267514,16.196719156662535,0,0,313.66158512728134,2025-03-29 07:16:09.595296,None
node-007,app-staging,deployment,10.986811265734946,42.251298905836975,30.968359321472295,38.5875742100515,5083755.556861306,2310813.6570451935,0.7838677354047915,98.23028511368042,1,109.1604043062178,65.5054967663175,35.45405353968324,1.0755740469200823,23.458421416733902,14.134534444711171,9.895895081944886,5,0,296.45455882901757,2025-03-29 07:31:09.595296,etcd_high_latency
node-017,default,daemonset,31.710010941232376,11.060125711169874,27.794280371366202,51.552289436029945,8358210.313410641,2082634.114209748,0.8378539229484597,99.00958154376421,1,35.43465427897699,2.2896202151882292,14.83461284720535,-0.04117493180737703,23.95452738219806,64.38918973687562,16.028308681316407,3,1,339.3393027381263,2025-03-29 07:46:09.595296,None
node-005,default,statefulset,26.52302138639279,23.942023617047028,23.208024426374884,36.974325997404335,2621958.1697529815,3129068.793832168,0.0,97.42154713347865,1,7.8763146041015055,2.6237856355265694,22.373285888441732,1.0965676473644488,68.6056948875476,16.10493789636098,2.313774414396956,5,0,146.22159793623578,2025-03-29 08:01:09.595296,None
node-002,app-prod,statefulset,33.67665596430393,17.953242646659426,63.82270434665693,41.15035587785937,8469287.305554867,1010735.1941485187,1.2748011363484313,100.0,1,14.038605743483572,1.5129977609889367,20.82712589052887,1.0400455161635649,71.25014876189897,32.376302965975576,12.347709121758419,4,0,51.68583208636882,2025-03-29 08:16:09.595296,None
node-010,database,daemonset,27.455931807036873,43.3156223205024,50.15934248866907,37.00530135315275,1129591.818007038,6280533.947872363,0.5392895338577671,73.85918370215717,1,40.22285973393845,5.663267943997207,333.1380474656738,-0.08844401138295027,3.6070729830664368,32.203844881254625,9.413296287380101,2,1,159.75490280391975,2025-03-29 08:31:09.595296,scheduler_failure
node-008,monitoring,cronjob,21.44416564767981,45.46940198899159,48.30207446790672,64.75236333977566,8916238.21433494,3441864.986023958,2.0814534517749577,99.64695394073219,1,28.196050942683982,4.285390577919098,-0.7359637626755968,0.9872501245753152,14.886153016999293,29.09777902434898,13.893902757233521,1,1,197.00312330402681,2025-03-29 08:46:09.595296,None
node-016,app-prod,job,14.212492802612505,59.03756876096926,56.215474508339355,51.75483729133571,4856394.785653704,5381413.249796394,2.0762440122914274,99.09035932983977,1,34.704374464098066,7.77941349279334,13.109719516209758,0.011184976018317791,87.25212024843707,38.78738107424302,12.642890044768825,3,0,213.91439533521023,2025-03-29 09:01:09.595296,None
node-010,default,cronjob,26.82870877981057,52.12993697879923,41.95117726942289,35.951556141453025,2598696.915894018,3275887.6448470135,1.7115737180095443,100.0,1,197.8630277909583,456.3284068467413,-2.4926400824789052,1.0069982347846034,26.61641866275502,51.28356309363109,1.8970610212177326,3,1,232.24502370865392,2025-03-29 09:16:09.595296,etcd_high_latency
node-014,default,deployment,42.91290865493091,18.78791302414955,24.010014161840175,47.01328395806633,4707647.007602214,5532756.418655991,1.1035867592404776,97.31851859512302,1,20.428824682135133,5.4855937553037855,10.072309583969579,0.9955840770794384,18.4540401439008,49.05241582835604,5.73709200870793,5,0,28.79150150729359,2025-03-29 09:31:09.595296,None
node-005,default,daemonset,10.395432140499388,45.95990287326385,33.0498851377116,31.846019734013144,6306360.443794705,578368.5849676037,0.9476577473397193,100.0,1,36.14537143430919,5.607574050830811,17.20993803667418,0.01642868608252804,47.29172166819158,21.11004061136419,15.74365409339498,0,0,77.77029425607698,2025-03-29 09:46:09.595296,None
node-010,default,job,16.433914830263834,47.37655992078277,18.87855019386172,65.02539708297462,7015877.312363211,7809668.920886542,0.6709055887285508,99.21708972051665,1,29.030158104485345,-0.4814399611382387,18.116917047966513,1.0164434096899582,92.07629334639122,38.28788100879616,11.26670229258223,2,0,50.31278838769247,2025-03-29 10:01:09.595296,None
node-007,app-dev,statefulset,40.80675395711459,22.807843127065734,54.45603206207197,66.73940620713498,1298015.6734043146,2160134.2255994393,1.9784901189828548,98.19932972018115,1,8.230390613066227,7.485829902801881,10.249057228316758,0.9655391736737837,93.79387000441459,25.816354759251222,15.271814529381032,4,0,237.3967359673019,2025-03-29 10:16:09.595296,None
node-003,app-dev,cronjob,37.8905506606813,28.684652524951062,34.495567206541956,100.0,2969945.852592331,1182589.8184396788,0.6967820424773927,98.60083114622691,1,23.90546227031369,5.59718544289738,-1.2303248695850884,1.0266738344865651,47.761803246185345,94.45407327406893,5.797684346033413,4,0,216.35463409978735,2025-03-29 10:31:09.595296,disk_pressure
node-014,database,deployment,7.872886981610213,53.61685863411282,49.61788220813742,37.69094016767411,6479829.183962072,2015345.9599206399,0.0,97.52381540148518,1,23.032900165528787,-2.7490708411356612,20.08743397678886,0.05054853811548013,28.205433309144638,68.00697190573233,16.121967025865096,5,0,308.09024579346715,2025-03-29 10:46:09.595296,None
node-018,monitoring,job,45.41531800585685,54.43986354614228,37.88282132975104,48.39400020554162,63533.37637404373,6130108.078736761,1.256000807175845,98.31455316536345,1,14.154862534337271,2.779040253617802,22.98543990460631,0.11448766563081976,99.12985615912145,64.96124509579141,1.5536088628979074,2,0,186.13721319633973,2025-03-29 11:01:09.595296,None
node-013,default,cronjob,11.990252248229414,22.209728567435697,34.75170989715709,63.40178790959081,1195283.7663691915,5411284.533026524,0.0,97.9889974695568,1,22.489390616931875,4.915863204669619,24.190569510382332,0.13803576451369964,32.304786872846286,16.417599978140917,5.917984679150507,4,1,138.6273926747609,2025-03-29 11:16:09.595296,None
node-014,app-dev,deployment,34.9566862334334,25.43535496926794,47.78850335266228,54.189075439070585,2390094.6097976863,4572050.87210897,0.2500401286470949,98.77476644262606,1,15.981911438949751,7.76081940417417,18.496595742013053,-0.02296122637221881,49.76625105787007,31.513841321885778,10.577342868035316,0,0,99.59731214875438,2025-03-29 11:31:09.595296,None
node-008,default,cronjob,18.166788832181687,10.885138143903434,24.06138226004447,41.42172977096844,523140.9084194844,3508658.2462119465,5.954344706581458,6.7569975785576615,0,31.599884755632523,4.226539607093169,21.130441200329386,0.9711546550054859,33.461426677829174,29.944887878303035,9.904908285652192,6,0,105.29095379718432,2025-03-29 11:46:09.595296,node_failure
node-020,kube-system,cronjob,35.058425219906475,28.212274568336582,61.73598248767979,42.704414737174325,8146342.7173431935,1617892.3487575767,0.7199472500811277,100.0,1,41.251885533299564,9.551598290051983,-1.765193521125875,0.9789272082853553,93.24139388301468,29.587594321474665,18.21644469153221,2,0,35.68624364033194,2025-03-29 12:01:09.595296,None
node-014,default,cronjob,22.551717965373577,16.39306698992416,24.842793993829567,68.14690955607794,2881184.055497107,6086865.662832979,2.139615630030591,98.28709140264058,1,0.8509546177491609,5.0675019315494385,0.11257518208750916,0.9241714011342536,90.83108389000766,36.1265837839149,2.0827977817491625,5,0,15.15036564948273,2025-03-29 12:16:09.595296,None
node-001,app-prod,job,24.638495958272156,19.78627598147125,55.830732748966454,54.475034419007166,8223721.850164104,2994310.1505415197,2.162963973466989,98.61433701761352,1,26.503877784318547,-1.0358001822757392,13.604006070858377,0.010712844508411814,29.716989699587,54.9007857185015,21.74061424374779,6,0,92.03115809450401,2025-03-29 12:31:09.595296,None
node-011,kube-system,cronjob,49.27361939780851,38.39128988001161,51.09217092757875,68.71067395401346,4787382.44596609,3377568.2176469467,1.6420379215529826,99.84158154526416,1,5.985205222354568,12.453763605433796,7.716659434964991,1.2174728803666712,52.88271234350608,49.89021700397845,11.437154901815667,0,0,38.06546989740885,2025-03-29 12:46:09.595296,None
node-003,default,statefulset,11.600652468906418,49.09135339554444,31.707657547335305,64.87643185911135,3708321.887042258,7811062.3755363645,13.330410275151255,51.033259490922944,0,23.325642780482315,2.781139941404679,13.76998689466893,0.9435075434930824,98.26503206818073,49.00855553652253,2.671101864691642,0,0,88.64657490851158,2025-03-29 13:01:09.595296,node_failure
node-003,messaging,statefulset,22.179789987122522,29.50136374093095,46.65272783852646,63.33395330367078,0.0,3247801.0451492574,2.4424534876859876,100.0,1,-1.6238470250583532,5.039880203987124,29.33144002131555,0.9602119986649921,56.07233439837035,14.336582364450907,4.771328438058148,2,1,213.446239585052,2025-03-29 13:16:09.595296,None
node-008,app-staging,job,23.40643216760544,54.409173408120736,49.2798149578148,61.44237471363027,4601840.538668087,5737819.154096879,2.182314560014833,98.86789333511551,1,5.9263188623773235,3.8055359554505275,22.634664933594017,-0.1075875641682126,80.85164496517083,32.52040487274185,16.243724555089106,0,0,277.856323756099,2025-03-29 13:31:09.595296,None
node-019,kube-system,job,19.428475384356332,40.46372730652173,69.42184592025899,60.997740081939845,0.0,1908723.7822275008,1.0225100901912727,98.5475411738428,1,31.19733740751115,5.614451998704732,28.419033730381237,0.06142769157884011,19.377221814428893,11.529511502226624,21.786711301881773,4,0,42.26695590873251,2025-03-29 13:46:09.595296,None
node-003,app-staging,cronjob,6.678552545046083,58.771727760183126,26.73159998449703,45.94054373877657,5979746.377738385,7772365.624114436,0.5852491494779729,99.38242090241538,1,364.4397890088821,4.532288464606915,9.816982908490345,1.0126313928164696,7.773907648095802,12.61836277473684,9.319166873576377,6,0,57.06914110144198,2025-03-29 14:01:09.595296,api_server_latency
node-020,messaging,cronjob,11.064284048985174,16.29132507149139,33.40126007068863,34.191211363808335,759877.2754630577,954341.8522681161,0.15682371219622876,99.13836234983897,1,14.474549826926804,-0.3277112811182874,23.15035317307809,0.9468848585674435,90.35344420619214,71.72541789563601,6.73699352869663,0,0,261.82916846597885,2025-03-29 14:16:09.595296,None
node-015,app-prod,deployment,12.676090867319605,29.509473258437048,21.33546114888119,47.55908819563445,5844722.534254568,2280204.8240709575,1.0573769176328662,99.33946559366873,1,10.272806433534274,7.242299527897465,16.36156831487749,0.9319260122355915,96.77099590393621,16.406164046794604,18.288757325168934,3,0,214.55922029798108,2025-03-29 14:31:09.595296,None
node-006,messaging,statefulset,2.475404406574353,29.025864855400318,37.24274004789211,66.21587513108075,7983903.154580332,6610478.933336068,2.494540042187932,99.48791345818337,1,273.414705737288,416.7807525700789,19.067955175137527,-0.03697531094809147,46.83696873875785,57.84051256811464,5.084893288271467,3,0,114.82761138592521,2025-03-29 14:46:09.595296,etcd_high_latency
node-005,app-dev,statefulset,45.93395312007527,37.58076457732831,28.85588996734343,58.97480848185475,4991458.221078346,5992752.397042859,2.4662537227173997,98.79403408869547,1,32.828948654785194,6.172163642453174,18.072980516783016,1.0448997406792373,72.0658641422142,63.99581963370445,9.1093046895992,6,0,129.14025633845307,2025-03-29 15:01:09.595296,None
